Max_Demand_Day_MW,Shortage_During_Max_Demand_MW,Energy_Met_MU,Draw_Schedule_MU,OD_UD_MU,Max_OD_MU,Year,Month,Date
8296,0,174.3999939,87.5,-2,491,15,11,10
7359,0,144,63.5,-3.5,970,15,11,11
9119,0,170.1000061,82.90000153,2.200000048,440,15,11,12
10038,0,196.8999939,90.19999695,-0.699999988,709,15,11,13
10213,0,205.1000061,91,3.299999952,485,15,11,14
10474,0,211,89.40000153,2.200000048,538,15,11,15
8981,0,187.8000031,82.90000153,-1.299999952,509,15,11,16
10136,0,190.6000061,82.40000153,-0.400000006,544,15,11,17
10795,0,212.1999969,81.5,5.800000191,621,15,11,18
11139,0,220.1000061,94.40000153,1.899999976,547,15,11,19
11104,0,222.6000061,95.19999695,1.700000048,529,15,11,20
11014,0,222.8000031,89,3.200000048,453,15,11,21
10894,0,215.3000031,91.30000305,-1.200000048,413,15,11,22
9277,0,198.3000031,83,2.400000095,452,15,11,23
10660,0,207.1000061,91.40000153,-2,425,15,11,24
11149,0,216.6999969,96.40000153,5,471,15,11,25
11368,0,228.6999969,101.4000015,6.400000095,527,15,11,26
11714,0,228.6999969,102.4000015,1.799999952,480,15,11,27
11562,0,238.3000031,105,5,558,15,11,28
11430,0,235.1000061,105.6999969,2.900000095,425,15,11,29
9965,0,214.1999969,94.30000305,2.5,582,15,11,30
11146,0,212.6999969,94.90000153,2,512,15,12,1
10010,0,208.3999939,86.40000153,3.5,573,15,12,2
9233,0,185.6999969,73.5,1,469,15,12,3
9392,0,185,74.80000305,3.200000048,560,15,12,4
9768,0,193.6999969,77.19999695,2.400000095,542,15,12,5
9951,0,197.3999939,84.80000305,2.200000048,350,15,12,6
8767,0,183.3999939,76.5,3.200000048,432,15,12,7
10760,0,200.8999939,75.19999695,2,676,15,12,8
10447,0,211.6999969,77.69999695,2.099999905,525,15,12,9
10587,0,211.1000061,84.80000305,-2.5,433,15,12,10
11003,0,217.1999969,91.40000153,-1.600000024,474,15,12,11
11068,0,227.3999939,87.09999847,3.799999952,405,15,12,12
11730,0,230.5,89.30000305,1.100000024,419,15,12,13
9861,0,212.6000061,82.5,0.600000024,481,15,12,14
11355,0,231.6999969,93,4.800000191,605,15,12,15
11852,0,232.1999969,108,0.899999976,546,15,12,16
11713,0,238.1999969,105.5999985,2.700000048,350,15,12,17
11825,0,242.1000061,104.5,3.400000095,764,15,12,18
11905,0,246.6999969,108.9000015,4.800000191,544,15,12,19
11962,0,244.1999969,112.8000031,2.200000048,441,15,12,20
10915,0,231.6999969,102.1999969,4,421,15,12,21
12343,0,250,105,4.599999905,598,15,12,22
12575,0,258.3999939,116,2.799999952,391,15,12,23
12546,0,264.6000061,119.5,2.400000095,380,15,12,24
12563,0,266.2000122,126,3,250,15,12,25
12285,0,260.6000061,122.8000031,5.099999905,456,15,12,26
12483,0,255.8000031,113.5999985,5.099999905,559,15,12,27
11352,0,242.3999939,103.4000015,4.699999809,572,15,12,28
12627,0,255.1000061,110.1999969,3,465,15,12,29
12693,0,261.7999878,110,6.400000095,522,15,12,30
12567,0,262.5,117.1999969,1.399999976,496,15,12,31
12680,0,264.8999939,125.3000031,3.400000095,412,16,1,1
11924,0,254.6000061,105.9000015,1.100000024,554,16,1,2
11524,0,249.6000061,95,19.10000038,794,16,1,3
11337,0,245.6000061,97.90000153,6.800000191,677,16,1,4
12621,0,271.2000122,97.90000153,4.900000095,1009,16,1,5
12882,0,257.2000122,107.6999969,-3.099999905,647,16,1,6
13173,0,272.7999878,109.5999985,5.300000191,467,16,1,7
13052,0,272,111.1999969,4.400000095,491,16,1,8
13044,0,276,123.4000015,0.800000012,480,16,1,9
12686,0,275.6000061,115.6999969,1.799999952,603,16,1,10
12192,0,256.8999939,115.4000015,0.200000003,429,16,1,11
12764,0,258.7000122,119.5999985,-6.199999809,353,16,1,12
13233,0,274,119.5999985,3.200000048,514,16,1,13
13168,0,274.2000122,119.5999985,4.900000095,514,16,1,14
12676,0,265.1000061,117.6999969,4.5,535,16,1,15
10827,0,225.8999939,104.6999969,3.299999952,647,16,1,16
10600,0,213.3999939,91.09999847,3.400000095,367,16,1,17
10394,0,217.1999969,96.40000153,2.599999905,682,16,1,18
12537,0,250.1000061,117.1999969,3.599999905,590,16,1,19
12936,0,269.2999878,126.3000031,2.599999905,392,16,1,20
13095,0,277.2000122,130.1000061,4,555,16,1,21
13267,0,276.8999939,117.5,3.299999952,636,16,1,23
13091,0,271.8999939,122,2.799999952,357,16,1,24
12216,0,259.5,124,3.900000095,434,16,1,25
12865,0,268.6000061,126.5,4.099999905,454,16,1,26
11917,0,257.1000061,124.9000015,3.5,409,16,1,27
13345,0,275.7999878,127.5,1.799999952,485,16,1,28
13465,0,284.3999939,124.1999969,2.900000095,661,16,1,29
13576,0,283.6000061,129.1000061,4.300000191,490,16,1,30
13244,0,274.2000122,127.5999985,3.900000095,445,16,1,31
12339,0,263.3999939,130.6000061,6.300000191,415,16,2,1
12963,0,273.5,137.6999969,3.700000048,475,16,2,2
13148,0,278,140.8999939,-0.300000012,313,16,2,3
0,0,284.2000122,142.6000061,3,342,16,2,4
13289,0,278.8999939,145.1999969,2.299999952,527,16,2,5
13605,0,283.2000122,145.1999969,-7,778,16,2,6
13160,0,281.6000061,135.3999939,6.099999905,698,16,2,7
12150,0,260.6000061,134.3999939,-3.799999952,424,16,2,8
13267,0,283.8999939,137.1000061,6.199999809,485,16,2,9
13432,0,289,141.5,4,522,16,2,10
13456,0,288.8999939,140.5,4,430,16,2,11
13536,0,292.2000122,141.1000061,3.799999952,408,16,2,12
13557,0,289.7999878,138.6000061,3.400000095,457,16,2,13
13407,0,293.2999878,140.1000061,3.599999905,444,16,2,14
12192,0,269.1000061,133,1.200000048,329,16,2,15
13577,0,288.2999878,141.1000061,6,512,16,2,16
13458,0,292.8999939,142.3000031,2.599999905,450,16,2,17
13744,0,294.2999878,133,3.700000048,466,16,2,18
13741,0,291.5,128.1999969,2.299999952,573,16,2,19
13737,0,298.7999878,136,3.400000095,420,16,2,20
13763,0,299,140.3000031,3.200000048,472,16,2,21
13085,0,288.3999939,137.1000061,4.5,450,16,2,22
13823,0,300.1000061,145.3000031,4.699999809,370,16,2,23
13819,0,297.1000061,147.1999969,2.5,606,16,2,24
14533,0,301.6000061,152.3000031,-1.399999976,341,16,2,25
14125,0,304.2999878,149.3999939,1.200000048,491,16,2,26
14047,0,305.1000061,148.8999939,2.900000095,416,16,2,27
13892,0,300.3999939,147.6000061,2.5,382,16,2,28
12627,0,285.1000061,138.6999969,1.600000024,466,16,2,29
14202,0,292.7999878,143.6000061,2.599999905,511,16,3,1
14094,0,303.6000061,145.3999939,2.400000095,486,16,3,2
14169,0,303.8999939,143,0.5,769,16,3,3
14298,0,305.6000061,141.3999939,0.800000012,340,16,3,4
14329,0,310.3999939,144.1000061,1.799999952,425,16,3,5
13812,0,307.2000122,142.8000031,2.5,536,16,3,6
12966,0,286.7000122,139.3999939,1.5,307,16,3,7
14320,0,308.7999878,147.6000061,1.200000048,458,16,3,9
14351,0,314.3999939,151.1999969,3.299999952,395,16,3,10
14003,0,310.6000061,155.3000031,1.600000024,357,16,3,11
14173,0,312.7999878,148.1000061,3.200000048,425,16,3,12
13705,0,311.2000122,152.1999969,6.300000191,496,16,3,13
13076,0,296.7999878,152.1999969,0.899999976,449,16,3,14
14236,0,305.1000061,138.1999969,4.699999809,851,16,3,15
14449,0,318.3999939,141.8000031,2.5,543,16,3,16
14295,0,321,146.6999969,2.400000095,573,16,3,17
14519,0,320.2999878,148.3999939,3,483,16,3,18
14374,0,323.6000061,149,3.200000048,357,16,3,19
14183,0,316.1000061,149,2,468,16,3,20
13236,0,296.7000122,148.8000031,2.5,451,16,3,21
14280,0,312.3999939,145.5,0.699999988,714,16,3,22
14456,0,325.7999878,149.6000061,-1,487,16,3,23
14245,0,321.6000061,152.1999969,3.900000095,406,16,3,25
14059,0,319.2999878,152.1999969,3.200000048,345,16,3,27
13027,30,304.7999878,148.6000061,3,387,16,3,28
14484,0,312.3999939,147.6999969,0.899999976,394,16,3,29
14383,0,325.1000061,154.6000061,5.099999905,584,16,3,30
14275,0,323.6000061,158.8999939,2.900000095,438,16,3,31
14323,0,321.3999939,156.4,1.600000024,495,16,4,1
14551,0,323.2999878,153.8,0.899999976,537,16,4,2
14446,0,322.7999878,150.3,0.400000006,381,16,4,3
13203,0,310.6000061,148.4,1.899999976,415,16,4,4
14302,0,314.2000122,147.4,2.900000095,677,16,4,5
14589,0,321.6000061,153.5,2.900000095,462,16,4,6
14288,0,329,153.8,3.900000095,527,16,4,7
14569,0,326.5,154.7,-1.600000024,583,16,4,8
14313,0,330.2999878,151.1,2,415,16,4,9
13937,0,322.2000122,157.8,0.5,527,16,4,10
13022,0,303.6000061,157.4,-0.899999976,438,16,4,11
14614,0,319.2000122,147.9,-0.100000001,623,16,4,12
14721,0,327.3999939,149.1,0.300000012,364,16,4,13
14505,0,334.3999939,147.2,-1.700000048,435,16,4,14
13713,0,321.6000061,153.4,1,455,16,4,15
14967,0,330.2000122,152.9,2.200000048,381,16,4,16
14790,0,334.5,153.8,5.300000191,545,16,4,17
13754,0,315,140.9,0.699999988,1015,16,4,18
14598,0,330.3999939,153.2,4.099999905,628,16,4,19
14814,0,337.6000061,151.1,4.699999809,550,16,4,20
14781,0,338.1000061,152.2,0.600000024,529,16,4,21
15031,0,338.2999878,145,2.200000048,601,16,4,22
14507,0,333.8999939,142.1,0.400000006,436,16,4,23
14540,0,337.8999939,141,-0.899999976,402,16,4,24
13482,0,316.3999939,136.2,2.299999952,842,16,4,25
14615,0,330.3999939,135.8,1.899999976,806,16,4,26
14191,0,337,139,5.800000191,1113,16,4,27
14735,0,336,140.3,9.100000381,958,16,4,28
15107,0,344.2000122,151.9,4.900000095,732,16,4,29
15240,0,340.7000122,158,-5,418,16,4,30
14580,0,335.7000122,155.5,-3.200000048,1162,16,5,1
13523,0,312.8999939,139.6,3.599999905,574,16,5,2
14754,0,330.2000122,144,3.799999952,400,16,5,3
14901,0,341.1000061,154.2,5.300000191,718,16,5,4
14972,0,344.2999878,158.3,4.400000095,550,16,5,5
15015,0,341.7000122,156.6,2.5,608,16,5,6
14742,0,332,156.9,-2.700000048,609,16,5,7
14250,0,317.2000122,151.8,-1.799999952,520,16,5,8
12963,0,298.7999878,150.8,-1.299999952,651,16,5,9
14426,0,308.2999878,156.1,1.299999952,564,16,5,10
14172,0,321.6000061,158.2,2.400000095,636,16,5,11
13733,0,311.7000122,152.8,3.099999905,814,16,5,12
14346,0,309.7000122,155.2,2.299999952,608,16,5,13
14472,0,325,150.6,5,394,16,5,14
14105,0,322.8999939,148.3,5.099999905,577,16,5,15
13205,0,297.2000122,139.8,2.700000048,394,16,5,16
10613,0,224,103.7,-2.5,1219,16,5,17
11621,0,228.1999969,103.5,-1.899999976,808,16,5,18
11311,0,231.3999939,113.6,-2.799999952,554,16,5,19
11515,0,243.6000061,116.8,-1.200000048,532,16,5,20
12133,0,251.1999969,119.1,-4.300000191,862,16,5,21
12897,0,276,104.4,5.400000095,926,16,5,22
12468,0,269.3999939,106.9,2.299999952,826,16,5,23
13954,0,296.8999939,107.4,4.5,727,16,5,24
14049,0,316.3999939,118,8.600000381,626,16,5,25
14746,0,321.7999878,115.8,8.5,629,16,5,26
14431,0,315.1000061,123,1.600000024,762,16,5,27
14224,0,311.7999878,125.1,6.5,740,16,5,28
13651,0,295.3999939,136.3,10,536,16,5,29
12703,0,280.1000061,126.3,9.199999809,699,16,5,30
13469,0,298.2999878,123.2,7.099999905,801,16,5,31
13324,0,314.2999878,121.4,1.899999976,523,16,6,1
13923,0,307.8999939,118.1,2.400000095,647,16,6,2
13835,0,303,125.1,1.799999952,913,16,6,3
13943,0,308.3999939,128.5,-1.399999976,854,16,6,4
13275,0,299.1000061,125,-1.5,490,16,6,5
12125,0,276.1000061,132.7,0.5,767,16,6,6
13521,0,288,133.6,1.100000024,630,16,6,7
13429,0,289,141.5,-0.899999976,803,16,6,8
12728,0,286,134.7,-2.700000048,718,16,6,9
13058,0,283,131,-2.400000095,776,16,6,10
13450,0,292,126.4,-1.299999952,916,16,6,11
13542,0,301,120.3,1.5,840,16,6,12
13267,0,288,118.2,3,607,16,6,13
13992,0,304,121.1,0.5,570,16,6,14
14241,0,314,126.7,-0.400000006,668,16,6,15
14640,0,312,122.2,-2.400000095,715,16,6,16
14122,0,320,118.6,1.399999976,625,16,6,17
14435,0,316,128.4,2.400000095,876,16,6,18
13905,0,302,133.8,-0.600000024,841,16,6,19
12985,0,284,121.7,-0.800000012,612,16,6,20
13376,0,292,125.5,-0.600000024,722,16,6,21
13671,0,294,118.6,-1.5,558,16,6,22
13452,0,284.3999939,115.2,-5.800000191,676,16,6,23
12813,0,271.2000122,119.8,-2.5,665,16,6,24
13416,0,276.5,114.5,-0.600000024,986,16,6,25
12721,0,275.7999878,110.8,4,722,16,6,26
11981,0,261.1000061,113.2,-0.600000024,620,16,6,27
13198,0,279.1000061,115.7,1.5,678,16,6,28
12510,0,281,117.7,-1.799999952,397,16,6,29
13454,0,277,118.8,-1,524,16,6,30
13254,0,279,120,-1,544,16,7,1
13414,0,285,107.4,-0.899999976,524,16,7,2
13618,0,289,110.9,0.800000012,478,16,7,3
12893,0,282,112.7,-2.200000048,651,16,7,4
13866,0,305.7000122,105.3,1.600000024,942,16,7,5
14572,0,313.3999939,110,4.699999809,673,16,7,6
14130,0,311.6000061,115.4,0.400000006,690,16,7,7
14305,0,308.1000061,121.3,0,583,16,7,8
13441,0,300.5,116.5,-3.900000095,521,16,7,9
13451,0,299.2999878,112.4,0.400000006,568,16,7,10
12227,0,276.8999939,100.5,-1.700000048,658,16,7,11
13937,0,294.2000122,110.6,-1.600000024,402,16,7,12
13847,0,305.6000061,119.6,-2,600,16,7,13
14559,0,315.1000061,120,-1.200000048,703,16,7,14
14686,0,318.2999878,127.7,1.799999952,580,16,7,15
14200,0,315.8999939,127.9,1.5,851,16,7,16
13493,0,297,134.3,2.599999905,713,16,7,17
12335,0,276.7999878,122.5,-0.300000012,606,16,7,18
13105,0,285.7999878,111.7,1,783,16,7,19
13600,0,287.1000061,110.8,3.599999905,991,16,7,20
13619,0,288.7999878,111.4,0,394,16,7,21
13690,0,288.6000061,111.5,-3.599999905,424,16,7,22
13359,0,292.6000061,103.4,-2.700000048,575,16,7,23
13211,0,287.2999878,101.6,0,552,16,7,24
12604,0,276.2000122,104,0,537,16,7,25
13679,0,281.3999939,120.6,0.800000012,742,16,7,26
13075,0,275,144.9,1,275,16,7,27
12848,0,281.7999878,140.1,-3.700000048,535,16,7,28
13473,0,284,129.4,-1,910,16,7,29
12792,0,272.5,117.3,-1.5,761,16,7,30
12172,0,270.1000061,109.5,-3.099999905,723,16,7,31
11461,0,244.6000061,107.4,-4.900000095,943,16,8,1
13396,0,271.7000122,107.4,-0.200000003,542,16,8,2
13396,0,271.6000061,113.7,-4.599999905,595,16,8,3
13210,0,283,105.5,-0.200000003,801,16,8,4
13672,0,298,113,2.700000048,598,16,8,5
13704,0,302.7000122,111.9,3.200000048,635,16,8,6
13833,0,291.5,103.1,3.799999952,709,16,8,7
12564,0,287.7000122,93.2,4.599999905,706,16,8,8
14215,0,305.2999878,106.2,4.900000095,593,16,8,9
14173,0,312.5,108.5,1.200000048,557,16,8,10
13979,0,314.1000061,112,0.400000006,735,16,8,11
14279,0,314.6000061,114.7,3.400000095,562,16,8,12
